CellID,Lat,Lon,schools,offices,apartments,tourist_places,bakeries,supermarkets,RawScore,Score_0_1000,Rank
157.0,12.831500000000002,80.1935,0.0,0.0,18.179679100342668,3.5982498101983014,-0.0,-0.0,21.777928910540968,44.49424527525512,550
158.0,12.831500000000002,80.2025,0.0,0.8591135621235352,38.62231647621539,5.894498423342941,-0.0,-0.0,45.37592846168186,90.71246232471391,410
159.0,12.831500000000002,80.2115,0.0,8.887873065945257,37.31398880096423,4.940314088052501,-0.5065334827437986,-0.33990844407717996,50.29573402814101,100.3482215346827,387
160.0,12.831500000000002,80.2205,0.0,15.637653819608957,32.65610435316334,3.8741947572983886,-1.9384801665392586,-1.2916974431155541,48.93777532041588,97.68857107737058,392
161.0,12.831500000000002,80.2295,0.0,11.85490596507113,47.47336861254303,5.303945625590508,-2.8559963680104863,-1.889744354632108,59.88647948056207,119.13232033193331,349
162.0,12.831500000000002,80.2385,0.0,3.826818824318382,52.04196773567865,6.396354357319519,-1.6199328961758095,-1.0643604378157132,59.58084758332502,118.53372038141093,350
163.0,12.831500000000002,80.2475,0.0,0.4065927422431218,25.289759772601137,4.828674408040847,-0.0,-0.0,30.525026922885104,61.62600568618646,493
164.0,12.831500000000002,80.2565,0.0,0.0,4.726822267584518,1.8383247801097358,-0.0,-0.0,6.565147047694254,14.699022483621233,710
165.0,12.831500000000002,80.2655,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
166.0,12.831500000000002,80.2745,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
167.0,12.831500000000002,80.2835,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
168.0,12.831500000000002,80.2925,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
169.0,12.831500000000002,80.3015,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
170.0,12.831500000000002,80.3105,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
171.0,12.831500000000002,80.3195,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
172.0,12.831500000000002,80.3285,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
173.0,12.831500000000002,80.3375,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
174.0,12.831500000000002,80.3465,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
175.0,12.831500000000002,80.3555,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
176.0,12.831500000000002,80.3645,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
177.0,12.831500000000002,80.3735,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
178.0,12.831500000000002,80.38250000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
179.0,12.831500000000002,80.39150000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
180.0,12.831500000000002,80.40050000000001,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
181.0,12.840500000000002,80.0045,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
182.0,12.840500000000002,80.0135,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
183.0,12.840500000000002,80.0225,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
184.0,12.840500000000002,80.0315,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
185.0,12.840500000000002,80.0405,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
186.0,12.840500000000002,80.0495,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
187.0,12.840500000000002,80.0585,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
188.0,12.840500000000002,80.0675,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.8407549616491528,1510
